loss,Ganancia_Kp_loss,Periodo_Ti_loss,Ganancia_Kp_mse,Ganancia_Kp_mae,Periodo_Ti_mse,Periodo_Ti_mae,val_loss,val_Ganancia_Kp_loss,val_Periodo_Ti_loss,val_Ganancia_Kp_mse,val_Ganancia_Kp_mae,val_Periodo_Ti_mse,val_Periodo_Ti_mae,lr
1.0056641101837158,0.3760276436805725,0.13778308033943176,0.37606531381607056,0.3523772656917572,0.13773615658283234,0.1966572254896164,0.0845179334282875,0.07904700189828873,0.0029257680289447308,0.07901588082313538,0.2522304654121399,0.002926027635112405,0.04482674598693848,0.005
0.10785113275051117,0.09649308770895004,0.010931595228612423,0.09650849550962448,0.21507412195205688,0.010930805467069149,0.079780712723732,0.03519672527909279,0.033479273319244385,0.0016030892729759216,0.03347686305642128,0.1509186178445816,0.0016030909027904272,0.03001282550394535,0.005
0.09032493829727173,0.07973900437355042,0.010473121888935566,0.07972243428230286,0.20045164227485657,0.010470950976014137,0.07688247412443161,0.058359067887067795,0.05719449371099472,0.0010528744896873832,0.057189781218767166,0.21479660272598267,0.0010528083657845855,0.027519123628735542,0.005
0.09911295026540756,0.08700403571128845,0.011999865062534809,0.08707243204116821,0.20948101580142975,0.012002702802419662,0.08130819350481033,0.06711629033088684,0.05994117632508278,0.007068962790071964,0.05992232263088226,0.21025438606739044,0.0070680589415133,0.0750131756067276,0.005
0.09843456000089645,0.08630112558603287,0.012030011042952538,0.08627961575984955,0.20987699925899506,0.012026201002299786,0.08123268932104111,0.1369096338748932,0.1277933567762375,0.00901646539568901,0.1277952492237091,0.3184933066368103,0.009019887074828148,0.0850275456905365,0.005
0.0895201787352562,0.07874123752117157,0.01068201009184122,0.07871723175048828,0.20089255273342133,0.01068846881389618,0.07683250308036804,0.030458778142929077,0.02668602578341961,0.0036787341814488173,0.02669379860162735,0.11615735292434692,0.0036786855198442936,0.05269888415932655,0.005
0.08885213732719421,0.07835114747285843,0.010411807335913181,0.07838356494903564,0.20152677595615387,0.010413878597319126,0.0761387050151825,0.15994617342948914,0.15410836040973663,0.00575232645496726,0.15416115522384644,0.35128459334373474,0.005750739946961403,0.06592076271772385,0.005
0.08200354129076004,0.07310430705547333,0.008816602639853954,0.07308626919984818,0.19442367553710938,0.00881834328174591,0.07100754976272583,1.0304815769195557,1.0226409435272217,0.0077624148689210415,1.0229113101959229,0.9653199315071106,0.007757744286209345,0.07227787375450134,0.005
0.0797840803861618,0.07103382796049118,0.008673252537846565,0.07107672840356827,0.19371499121189117,0.00867693405598402,0.07038923352956772,0.029950086027383804,0.02165369503200054,0.008222829550504684,0.021630771458148956,0.10294023156166077,0.0082221869379282,0.08325892686843872,0.005
0.08426953107118607,0.07505512237548828,0.0091431038454175,0.07512455433607101,0.19787085056304932,0.009153259918093681,0.07253044098615646,1.3383270502090454,1.2976874113082886,0.04056856408715248,1.2977237701416016,1.1315181255340576,0.04057606682181358,0.19330048561096191,0.005
0.0793863832950592,0.07044517993927002,0.008871856145560741,0.07045480608940125,0.19488781690597534,0.008870511315762997,0.07081916928291321,0.250678151845932,0.22892779111862183,0.021679798141121864,0.2288426011800766,0.456393837928772,0.02167767658829689,0.14551503956317902,0.005
0.0783841609954834,0.06986948847770691,0.008445775136351585,0.0699504092335701,0.19391284883022308,0.00846187211573124,0.07005833089351654,0.281705766916275,0.20012210309505463,0.08151334524154663,0.19999220967292786,0.3481183648109436,0.08152467012405396,0.28332775831222534,0.005
0.07833385467529297,0.06994377821683884,0.008317520841956139,0.06991878151893616,0.19272229075431824,0.008317123167216778,0.06980105489492416,2.7227067947387695,2.691476821899414,0.031154612079262733,2.6917614936828613,1.6165226697921753,0.0311579667031765,0.1742933988571167,0.005
0.08178076148033142,0.07303526252508163,0.008666287176311016,0.07302629202604294,0.19810724258422852,0.008667527697980404,0.07130137085914612,0.35325008630752563,0.06603459268808365,0.28713059425354004,0.0659964308142662,0.1985817700624466,0.2871391773223877,0.5342996120452881,0.005
0.061941564083099365,0.055799998342990875,0.006059081759303808,0.0560186393558979,0.17597930133342743,0.006062343716621399,0.06033647805452347,0.06978747993707657,0.04593631625175476,0.023769767954945564,0.04594836384057999,0.17519934475421906,0.02376529760658741,0.15126164257526398,0.0009999999
0.059137456119060516,0.052859582006931305,0.006197507493197918,0.052961576730012894,0.17231711745262146,0.00619686022400856,0.06104431301355362,0.031052015721797943,0.021305056288838387,0.009667892009019852,0.02130894921720028,0.10956862568855286,0.009665741585195065,0.09248987585306168,0.0009999999
0.059518150985240936,0.05325431004166603,0.006186196114867926,0.053252119570970535,0.17378048598766327,0.006186082027852535,0.060996491461992264,0.042902350425720215,0.041468724608421326,0.0013577163917943835,0.041471872478723526,0.1805752068758011,0.0013581017265096307,0.032051607966423035,0.0009999999
0.06020307168364525,0.05377202853560448,0.006356489844620228,0.053762879222631454,0.1735634207725525,0.006355644203722477,0.0616399385035038,0.3029187023639679,0.2743140161037445,0.028531795367598534,0.27425476908683777,0.5060313940048218,0.02853001095354557,0.16739585995674133,0.0009999999
0.05883285403251648,0.05252788960933685,0.006233072839677334,0.052509937435388565,0.17262612283229828,0.006232488434761763,0.06102348491549492,0.056739892810583115,0.04653901979327202,0.010130434297025204,0.04652484133839607,0.1896333247423172,0.010130447335541248,0.09747935831546783,0.0009999999
0.05874238163232803,0.05239613726735115,0.006277177482843399,0.05238185450434685,0.17125914990901947,0.006282274145632982,0.06128118932247162,0.016111843287944794,0.013786296360194683,0.002257823944091797,0.013779262080788612,0.08138973265886307,0.002257332904264331,0.036276448518037796,0.0009999999
0.059350937604904175,0.053105782717466354,0.006178308743983507,0.053107988089323044,0.17199653387069702,0.00618497421965003,0.06084079667925835,0.053590137511491776,0.01964462921023369,0.03387952223420143,0.019640078768134117,0.11871915310621262,0.03387980908155441,0.1830250322818756,0.0009999999
0.058498989790678024,0.05231671780347824,0.006117588374763727,0.05230442434549332,0.17123530805110931,0.006116132251918316,0.06072285398840904,0.038029249757528305,0.03656643256545067,0.001399537897668779,0.036567166447639465,0.17257024347782135,0.001398673397488892,0.03200940042734146,0.0009999999
0.059569913893938065,0.053280871361494064,0.006226794328540564,0.05330009385943413,0.17292062938213348,0.006228438578546047,0.06108982488512993,0.02759961597621441,0.027139835059642792,0.0003985968651250005,0.027125362306833267,0.12270412594079971,0.0003981950576417148,0.01431458443403244,0.0009999999
0.060116130858659744,0.05396975576877594,0.006085932720452547,0.05398253723978996,0.17485187947750092,0.00608555693179369,0.060351889580488205,0.14408867061138153,0.14332062005996704,0.0007086197729222476,0.1433364599943161,0.3677952289581299,0.0007083722157403827,0.0213355403393507,0.0009999999
0.05939653888344765,0.053180962800979614,0.006156624760478735,0.053170837461948395,0.17291958630084991,0.006155923940241337,0.060556575655937195,0.10915204137563705,0.09958285838365555,0.009510540403425694,0.0995413288474083,0.2888699173927307,0.009509843774139881,0.09523578733205795,0.0009999999
0.0564662329852581,0.05056874454021454,0.005839374382048845,0.050606101751327515,0.16825951635837555,0.005845915526151657,0.05930856987833977,0.015931550413370132,0.015334144234657288,0.0005395154585130513,0.015329106710851192,0.09025245159864426,0.0005392557359300554,0.017341898754239082,0.00019999998
0.05696513503789902,0.051163528114557266,0.0057439343072474,0.051225695759058,0.17110469937324524,0.005744127091020346,0.058736152946949005,0.036757368594408035,0.03527780622243881,0.0014219734584912658,0.035272806882858276,0.1670440286397934,0.0014220239827409387,0.03205597400665283,0.00019999998
0.05466296151280403,0.04888635128736496,0.005719296634197235,0.04892326146364212,0.16645483672618866,0.0057179685682058334,0.058716922998428345,0.016568219289183617,0.014768759720027447,0.00174239045009017,0.01476278342306614,0.09487050771713257,0.0017421095399186015,0.03851199150085449,0.00019999998
0.05624216049909592,0.05021369457244873,0.005971790757030249,0.050203774124383926,0.16984662413597107,0.005971001926809549,0.05997175723314285,0.022257905453443527,0.020778754726052284,0.0014228852232918143,0.020775703713297844,0.10571670532226562,0.001422901637852192,0.03214658424258232,0.00019999998
0.056013260036706924,0.05009220540523529,0.005865011364221573,0.05008842796087265,0.1688847690820694,0.0058627380058169365,0.059313736855983734,0.018547220155596733,0.017980067059397697,0.0005114589584991336,0.017968695610761642,0.09864819794893265,0.0005110819474793971,0.017816875129938126,0.00019999998
0.05446474254131317,0.04859409108757973,0.005814946722239256,0.04857541248202324,0.1661420315504074,0.00582369277253747,0.059080079197883606,0.013178749941289425,0.012679170817136765,0.00044386921217665076,0.012672572396695614,0.07996737957000732,0.0004436096060089767,0.016021374613046646,3.9999995e-05
0.05416395142674446,0.04838463291525841,0.005723756738007069,0.04838285222649574,0.16506072878837585,0.005724326707422733,0.058547668159008026,0.013888314366340637,0.013444261625409126,0.0003884753386955708,0.013436351902782917,0.08503945916891098,0.00038827621028758585,0.016192277893424034,3.9999995e-05
0.055212683975696564,0.049367208033800125,0.005790030118077993,0.04937497526407242,0.16805455088615417,0.005791208241134882,0.05875307694077492,0.013989070430397987,0.013462736271321774,0.0004709025379270315,0.01345493271946907,0.08672520518302917,0.0004706492181867361,0.01668279804289341,3.9999995e-05
0.05449097231030464,0.04868084192276001,0.0057548219338059425,0.048677731305360794,0.166263610124588,0.005754231940954924,0.05872222036123276,0.014159610494971275,0.01363393571227789,0.00047043076483532786,0.013627210631966591,0.08151713013648987,0.0004702143487520516,0.015518014319241047,3.9999995e-05
0.054231539368629456,0.04834415018558502,0.005832279566675425,0.0483449250459671,0.16633127629756927,0.005834914743900299,0.05915651097893715,0.013709896244108677,0.013211536221206188,0.00044328614603728056,0.013203702867031097,0.07900211960077286,0.00044304144103080034,0.016001982614398003,3.9999995e-05
0.05367506667971611,0.04786374047398567,0.005756293889135122,0.04797642305493355,0.16438806056976318,0.005761096253991127,0.0588592104613781,0.014462395571172237,0.013935680501163006,0.0004717571137007326,0.013929381966590881,0.08268055319786072,0.00047150522004812956,0.016576647758483887,3.9999995e-05
0.05297849699854851,0.047261279076337814,0.005662280134856701,0.04726935178041458,0.16375474631786346,0.005660280119627714,0.05790543928742409,0.013888327404856682,0.013444692827761173,0.00038871608558110893,0.01343761757016182,0.08046775311231613,0.0003884734178427607,0.015241996385157108,7.999999e-06
0.055606018751859665,0.04996669664978981,0.005584397818893194,0.05001441016793251,0.16953739523887634,0.005583849735558033,0.05760897323489189,0.013209114782512188,0.012797641567885876,0.0003565727674867958,0.012789962813258171,0.07939568907022476,0.00035635169479064643,0.01435841340571642,7.999999e-06
0.053569331765174866,0.04762157425284386,0.0058929044753313065,0.04760904237627983,0.1652381271123886,0.005893510300666094,0.059499628841876984,0.013322314247488976,0.012885194271802902,0.0003822814323939383,0.012877303175628185,0.08087591081857681,0.0003820423153229058,0.015206821262836456,7.999999e-06
0.05426919087767601,0.048509981483221054,0.0057043456472456455,0.04851797595620155,0.1668897569179535,0.005703669041395187,0.058406077325344086,0.013269972056150436,0.012810436077415943,0.00040475022979080677,0.012802373617887497,0.0794774740934372,0.00040451347013004124,0.015792375430464745,7.999999e-06
0.05313657596707344,0.047385863959789276,0.005695952568203211,0.047391556203365326,0.16445410251617432,0.005697829648852348,0.05837079882621765,0.013308214955031872,0.012858101166784763,0.0003953595878556371,0.012850494123995304,0.07908176630735397,0.0003951342951040715,0.015073250979185104,7.999999e-06
0.0537290945649147,0.047944433987140656,0.0057299439795315266,0.04801250621676445,0.16559849679470062,0.005736512131989002,0.05840010568499565,0.013318965211510658,0.01287327241152525,0.00039095355896279216,0.012865929864346981,0.07904557883739471,0.00039072855724953115,0.014721883460879326,1.5999998e-06
0.053758230060338974,0.0480654314160347,0.005638078320771456,0.04805630072951317,0.16535373032093048,0.0056374892592430115,0.05816252529621124,0.013324583880603313,0.012901066802442074,0.00036878493847325444,0.012894011102616787,0.07919413596391678,0.0003685529809445143,0.014857160858809948,1.5999998e-06
0.0531456358730793,0.04744529351592064,0.005645665340125561,0.04744322597980499,0.16494902968406677,0.005645542871206999,0.05821080505847931,0.013337479904294014,0.012932462617754936,0.00035030287108384073,0.012925472110509872,0.07919952273368835,0.0003500800230540335,0.014396109618246555,1.5999998e-06
0.05259658396244049,0.04696148261427879,0.005580435506999493,0.04700447618961334,0.1623837947845459,0.00558506278321147,0.05787528678774834,0.01346556656062603,0.01303010806441307,0.0003807562170550227,0.013023019768297672,0.0792752206325531,0.0003805304004345089,0.01529568713158369,1.5999998e-06
0.05407639592885971,0.048364393413066864,0.005657288711518049,0.04837770387530327,0.16596084833145142,0.005658678710460663,0.058178842067718506,0.01329677365720272,0.012864656746387482,0.0003774259821511805,0.012856805697083473,0.08037436008453369,0.0003772047348320484,0.015493722632527351,1.5999998e-06
