loss,Ganancia_Kp_loss,Periodo_Ti_loss,Ganancia_Kp_mse,Ganancia_Kp_mae,Periodo_Ti_mse,Periodo_Ti_mae,val_loss,val_Ganancia_Kp_loss,val_Periodo_Ti_loss,val_Ganancia_Kp_mse,val_Ganancia_Kp_mae,val_Periodo_Ti_mse,val_Periodo_Ti_mae,lr
0.8801470398902893,0.4874339997768402,0.14353647828102112,0.4872687757015228,0.354740709066391,0.1434747874736786,0.1963340789079666,0.2295282781124115,0.09884744137525558,0.006037257146090269,0.0988432765007019,0.2945028841495514,0.006036559119820595,0.05737392231822014,0.005
0.21637144684791565,0.09661581367254257,0.011079110205173492,0.09664017707109451,0.21505825221538544,0.0110856918618083,0.08004649728536606,0.2439558506011963,0.14472216367721558,0.002988707972690463,0.14467830955982208,0.3213598132133484,0.0029879456851631403,0.04226655140519142,0.005
0.17551803588867188,0.07986380159854889,0.010650670155882835,0.07987694442272186,0.2010655403137207,0.010647738352417946,0.0774608850479126,0.20604953169822693,0.12862597405910492,0.0038239348214119673,0.12858131527900696,0.34354013204574585,0.0038245362229645252,0.046172820031642914,0.005
0.15982957184314728,0.08472950756549835,0.01294002402573824,0.08472035080194473,0.20490261912345886,0.012943409383296967,0.08417654037475586,0.21972109377384186,0.15748657286167145,0.011411219835281372,0.1574726700782776,0.36963826417922974,0.011416727676987648,0.09683015197515488,0.005
0.13920415937900543,0.08582738041877747,0.013163057155907154,0.08587734401226044,0.20785827934741974,0.013172115199267864,0.084068663418293,0.20723259449005127,0.1748926043510437,0.002184605225920677,0.1748550534248352,0.38612616062164307,0.002184418961405754,0.034402694553136826,0.005
0.11112779378890991,0.07814919203519821,0.011199095286428928,0.07812803983688354,0.20135299861431122,0.01119699515402317,0.07880457490682602,0.12647153437137604,0.10256338864564896,0.009498960338532925,0.10255496203899384,0.29109811782836914,0.009498258121311665,0.08433613181114197,0.005
0.07630795985460281,0.056516967713832855,0.006774733308702707,0.05650591850280762,0.1757112741470337,0.006776843219995499,0.06315840035676956,0.033931754529476166,0.021967988461256027,0.0004835239960812032,0.021961376070976257,0.11538343131542206,0.0004830920079257339,0.016518713906407356,0.0009999999
0.07181070744991302,0.05527523532509804,0.006809439975768328,0.05527287349104881,0.17439155280590057,0.006811183877289295,0.06377560645341873,0.029181692749261856,0.019693570211529732,0.0015866218600422144,0.019688421860337257,0.11453073471784592,0.0015859968261793256,0.02772831730544567,0.0009999999
0.06518217921257019,0.052583977580070496,0.006498599890619516,0.05260607227683067,0.17006389796733856,0.006501531694084406,0.06218354403972626,0.02574012614786625,0.02038048580288887,0.0009748810552991927,0.0203785989433527,0.10940299183130264,0.0009746932191774249,0.023006100207567215,0.0009999999
0.06600183248519897,0.05611975118517876,0.00687742792069912,0.05612822622060776,0.17496788501739502,0.006876425817608833,0.06379077583551407,0.01678747870028019,0.013891777954995632,0.0010554577456787229,0.013883722946047783,0.08993863314390182,0.0010556618217378855,0.02790045365691185,0.0009999999
0.0610697939991951,0.053355131298303604,0.006590262055397034,0.05335453897714615,0.1714542806148529,0.0065891314297914505,0.06267327070236206,0.02881394699215889,0.026282193139195442,0.0019314757082611322,0.026279671117663383,0.1379391998052597,0.0019311580108478665,0.0320163369178772,0.0009999999
0.061803486198186874,0.054679594933986664,0.006770363077521324,0.0546719916164875,0.17501771450042725,0.006772949825972319,0.06340333819389343,0.12135086208581924,0.1174296885728836,0.0037286467850208282,0.11744455993175507,0.30822163820266724,0.003728144336491823,0.05379153788089752,0.0009999999
0.06111592426896095,0.05414056032896042,0.006840779911726713,0.05420750752091408,0.17341266572475433,0.006854637525975704,0.06371969729661942,0.1659502238035202,0.16457714140415192,0.0012700689258053899,0.16460394859313965,0.385696679353714,0.0012703966349363327,0.03202430158853531,0.0009999999
0.058165352791547775,0.05155394598841667,0.006515868939459324,0.05154069513082504,0.16941386461257935,0.006517014931887388,0.062388826161623,0.014550680294632912,0.012386783957481384,0.002071596449241042,0.012376616708934307,0.079802505671978,0.0020710169337689877,0.03488973155617714,0.0009999999
0.06044553220272064,0.05336702987551689,0.00698760524392128,0.053362660109996796,0.17254900932312012,0.00698560057207942,0.06472402811050415,0.02561499923467636,0.024683352559804916,0.0008422204991802573,0.024665646255016327,0.11829833686351776,0.0008418121724389493,0.02606850489974022,0.0009999999
0.059852972626686096,0.05301613360643387,0.006748501677066088,0.05307299271225929,0.17266996204853058,0.006753451656550169,0.06359994411468506,0.0156366266310215,0.01419413648545742,0.0013555072946473956,0.014187430031597614,0.08689793944358826,0.0013552757445722818,0.028521163389086723,0.0009999999
0.059232767671346664,0.052501872181892395,0.006645166780799627,0.05258997529745102,0.16972944140434265,0.006647386122494936,0.0630565956234932,0.13934125006198883,0.13499990105628967,0.004257121589034796,0.1350339651107788,0.34134429693222046,0.004256651271134615,0.05735372006893158,0.0009999999
0.0586375892162323,0.051958177238702774,0.0065962751396000385,0.052011676132678986,0.1707141101360321,0.006596481893211603,0.06243686005473137,0.014608053490519524,0.013666226528584957,0.0008599002030678093,0.013653554953634739,0.08144617080688477,0.0008594306418672204,0.026066072285175323,0.0009999999
0.05874592065811157,0.05209598317742348,0.00656967842951417,0.0520813912153244,0.17139631509780884,0.006572544574737549,0.062415026128292084,0.0668843537569046,0.06434489786624908,0.0024605814833194017,0.06434863805770874,0.23525166511535645,0.0024592787958681583,0.03849805146455765,0.0009999999
0.05334864556789398,0.0473804697394371,0.005889554042369127,0.04737907648086548,0.164216548204422,0.005888902582228184,0.059439677745103836,0.023363890126347542,0.022922182455658913,0.0003634416207205504,0.022917423397302628,0.12417791783809662,0.0003632212756201625,0.013583773747086525,0.00019999998
0.051553938537836075,0.04564579948782921,0.005830139387398958,0.04564081132411957,0.16200105845928192,0.0058364407159388065,0.0591796338558197,0.011761478148400784,0.011007911525666714,0.000675877439789474,0.01100227888673544,0.0771709680557251,0.0006753726629540324,0.021109407767653465,0.00019999998
0.053453318774700165,0.047478072345256805,0.005897918716073036,0.04746297746896744,0.1638392210006714,0.0058962274342775345,0.05961903557181358,0.012078550644218922,0.011477181687951088,0.0005244387430138886,0.011470423080027103,0.0799066349864006,0.000524120288901031,0.01931815966963768,0.00019999998
0.052142612636089325,0.04624813422560692,0.005818028934299946,0.0462491475045681,0.1621345579624176,0.005820234306156635,0.05877402797341347,0.012023658491671085,0.011624348349869251,0.0003232278395444155,0.011617017909884453,0.08003709465265274,0.00032295333221554756,0.01347498968243599,0.00019999998
0.0515253059566021,0.045536018908023834,0.005913677625358105,0.04551953077316284,0.1619517207145691,0.005911811720579863,0.059990737587213516,0.011611088179051876,0.011024821549654007,0.0005111334612593055,0.011017192155122757,0.07530380040407181,0.0005107313045300543,0.017590250819921494,0.00019999998
0.050618864595890045,0.04473329335451126,0.005810909904539585,0.044716473668813705,0.15999603271484375,0.005809625145047903,0.059092700481414795,0.034151263535022736,0.03340421989560127,0.0006727494765073061,0.03340788930654526,0.1654995083808899,0.0006725580315105617,0.022403370589017868,0.00019999998
0.0535200871527195,0.04753369092941284,0.0059125074185431,0.047568533569574356,0.16491983830928802,0.005913468077778816,0.059442877769470215,0.022547181695699692,0.021937640383839607,0.0005361702060326934,0.021929636597633362,0.11045058816671371,0.0005358252092264593,0.01710379123687744,0.00019999998
0.04991494119167328,0.04409266263246536,0.005748923402279615,0.04408995062112808,0.15832608938217163,0.005747457500547171,0.058690886944532394,0.011465562507510185,0.011040809564292431,0.0003514883283060044,0.011033148504793644,0.07378806173801422,0.0003511993563733995,0.013772686943411827,3.9999995e-05
0.05217082053422928,0.0463910736143589,0.005706531461328268,0.04637964814901352,0.16350436210632324,0.005705211311578751,0.05862756818532944,0.010495739057660103,0.010088936425745487,0.00033367349533364177,0.010081471875309944,0.07073184102773666,0.0003334052744321525,0.014054120518267155,3.9999995e-05
0.05322270467877388,0.047392588108778,0.005757126957178116,0.04741819575428963,0.16497941315174103,0.005766467656940222,0.05890141427516937,0.011253385804593563,0.010749337263405323,0.0004311376833356917,0.010741314850747585,0.07233176380395889,0.0004307962371967733,0.01547175645828247,3.9999995e-05
0.05199558287858963,0.04614917188882828,0.005773519165813923,0.046298932284116745,0.16397804021835327,0.0057733021676540375,0.0590556375682354,0.011120259761810303,0.010703721083700657,0.00034381976001895964,0.010695804841816425,0.07188934087753296,0.0003435580001678318,0.014657030813395977,3.9999995e-05
0.053095489740371704,0.04717113822698593,0.005851732101291418,0.04720932990312576,0.1658274531364441,0.005855263210833073,0.05935068801045418,0.010517059825360775,0.010103721171617508,0.00034081004559993744,0.010095857083797455,0.07029303908348083,0.0003405112656764686,0.014096991159021854,3.9999995e-05
0.0528540313243866,0.04702208936214447,0.005759530700743198,0.04701332002878189,0.16458386182785034,0.005759387742727995,0.058686599135398865,0.010529925115406513,0.010160381905734539,0.0002972259826492518,0.010152788832783699,0.07013697922229767,0.0002970030764117837,0.01354718767106533,3.9999995e-05
0.05198860913515091,0.04612863063812256,0.005787774454802275,0.046129461377859116,0.16320325434207916,0.005787641741335392,0.05886421725153923,0.010622070170938969,0.010136906057596207,0.0004130657762289047,0.010129347443580627,0.07060976326465607,0.0004127456631977111,0.015198839828372002,3.9999995e-05
0.04990032687783241,0.04394204169511795,0.005886232480406761,0.043935973197221756,0.15924905240535736,0.005886118393391371,0.05976211652159691,0.010744432918727398,0.010258497670292854,0.0004138955846428871,0.01025074627250433,0.07162328064441681,0.00041361479088664055,0.0164785273373127,7.999999e-06
0.050110768526792526,0.04439868777990341,0.005640059243887663,0.0443953312933445,0.1602156162261963,0.0056403945200145245,0.058259133249521255,0.011254560202360153,0.010794115252792835,0.00038846410461701453,0.01078584510833025,0.07154623419046402,0.0003881613374687731,0.014579209499061108,7.999999e-06
0.05155124515295029,0.0456605888903141,0.0058187274262309074,0.04569108039140701,0.16152429580688477,0.005816848948597908,0.059370335191488266,0.010853780433535576,0.010386788286268711,0.00039506953908130527,0.010378618724644184,0.06976813077926636,0.0003947584191337228,0.015417582355439663,7.999999e-06
0.05034559965133667,0.04467189684510231,0.005601841025054455,0.04466316103935242,0.1601894199848175,0.005601465702056885,0.05824458226561546,0.01081129815429449,0.01037951372563839,0.00035992017365060747,0.010371142067015171,0.06948521733283997,0.0003596395254135132,0.014318016357719898,7.999999e-06
0.05149029567837715,0.04573440179228783,0.005684055387973785,0.04572046920657158,0.16280345618724823,0.00568270543590188,0.05846431478857994,0.010658198967576027,0.010199662297964096,0.00038672334630973637,0.010191698558628559,0.06950780004262924,0.00038644016603939235,0.015696508809924126,7.999999e-06
0.04998709633946419,0.044104285538196564,0.005810989998281002,0.04415648803114891,0.16031011939048767,0.005810710601508617,0.05937081202864647,0.010612967424094677,0.01017366349697113,0.0003674949402920902,0.010165993124246597,0.07072398066520691,0.00036721760989166796,0.015080098994076252,1.5999998e-06
0.05223589390516281,0.046519599854946136,0.005644502118229866,0.04649908468127251,0.16443988680839539,0.005644144024699926,0.058243755251169205,0.010943440720438957,0.010501205921173096,0.0003704307018779218,0.010493406094610691,0.07122403383255005,0.00037014312692917883,0.014430226758122444,1.5999998e-06
0.05206971988081932,0.04630397632718086,0.005693940445780754,0.04629548639059067,0.1650025099515915,0.005692518316209316,0.05846397578716278,0.010492597706615925,0.010049119591712952,0.00037169898860156536,0.010041470639407635,0.0694848969578743,0.0003714153135661036,0.014763656072318554,1.5999998e-06
0.04970381036400795,0.04395289719104767,0.0056791300885379314,0.043937988579273224,0.1586189568042755,0.005677508655935526,0.058062635362148285,0.010642245411872864,0.010201993398368359,0.00036849314346909523,0.01019394863396883,0.06937770545482635,0.00036821101093664765,0.014745067805051804,1.5999998e-06
0.05143125355243683,0.0457070954144001,0.005652424413710833,0.04569454863667488,0.16158722341060638,0.0056532914750278,0.05821843072772026,0.010884301736950874,0.010453975759446621,0.0003585795930121094,0.010445885360240936,0.07049800455570221,0.00035830005072057247,0.014104332774877548,1.5999998e-06
0.05040263384580612,0.0447717010974884,0.005559203680604696,0.04483272135257721,0.1610296070575714,0.005559299141168594,0.057777371257543564,0.010779098607599735,0.010345560498535633,0.00036178980371914804,0.010337494313716888,0.07085135579109192,0.0003615146270021796,0.01467204187065363,3.1999997e-07
0.05014786124229431,0.04434139281511307,0.005734695121645927,0.04433690384030342,0.1594676375389099,0.005733634810894728,0.05846836790442467,0.010561211034655571,0.010125558823347092,0.00036391481989994645,0.010117623955011368,0.06935030221939087,0.0003636396140791476,0.01496090181171894,3.1999997e-07
0.053725965321063995,0.04796154052019119,0.005692619364708662,0.04796283692121506,0.16655084490776062,0.00569098861888051,0.058428339660167694,0.010569012723863125,0.010148182511329651,0.00034909247187897563,0.010140206664800644,0.06948083639144897,0.00034881767351180315,0.014184965752065182,3.1999997e-07
0.05279034748673439,0.04689516872167587,0.005823375657200813,0.046887826174497604,0.16541267931461334,0.005823558662086725,0.059209201484918594,0.010585460811853409,0.010149694979190826,0.00036401604302227497,0.010141712613403797,0.06937989592552185,0.000363733503036201,0.014615373685956001,3.1999997e-07
0.050792668014764786,0.044934794306755066,0.005786132998764515,0.04504329338669777,0.16053661704063416,0.005787984002381563,0.05895905941724777,0.010566226206719875,0.010103443637490273,0.00039103793096728623,0.010095583274960518,0.06947401165962219,0.00039073891821317375,0.014707952737808228,3.1999997e-07
0.0511694960296154,0.04539024084806442,0.005707538686692715,0.04537638649344444,0.16101360321044922,0.005706442054361105,0.05846202373504639,0.010578611865639687,0.010125582106411457,0.00038129810127429664,0.010117576457560062,0.06930036842823029,0.0003810049092862755,0.014760234393179417,6.399999e-08
0.05200221389532089,0.046125009655952454,0.005805459339171648,0.046214982867240906,0.16313767433166504,0.005807173438370228,0.05923238769173622,0.010704183019697666,0.010242204181849957,0.0003902439493685961,0.010234336368739605,0.07080334424972534,0.0003899577131960541,0.015482395887374878,6.399999e-08
0.04979747533798218,0.04406137764453888,0.005664304364472628,0.044054459780454636,0.15942659974098206,0.005664017051458359,0.05841504782438278,0.01083497516810894,0.010385343804955482,0.0003778955724555999,0.01037756260484457,0.07161690294742584,0.00037762499414384365,0.015450223349034786,6.399999e-08
0.053215425461530685,0.047353293746709824,0.005790380761027336,0.04735817387700081,0.16660858690738678,0.00578831322491169,0.0588713102042675,0.01058841124176979,0.010129179805517197,0.00038749657687731087,0.010121341794729233,0.06960555911064148,0.0003872231172863394,0.015890369191765785,6.399999e-08
0.05066569149494171,0.04469697177410126,0.005896962713450193,0.044697586447000504,0.16075938940048218,0.005907816346734762,0.05956806242465973,0.010584108531475067,0.010146583430469036,0.0003657892521005124,0.010138829238712788,0.06971842795610428,0.00036550580989569426,0.014595406129956245,6.399999e-08
